CLIENTNUM,Attrition_Flag,Attrition_Label
714831033,Existing Customer,0
710653158,Existing Customer,0
721265883,Existing Customer,0
715049583,Existing Customer,0
715394883,Existing Customer,0
773448558,Existing Customer,0
717249783,Existing Customer,0
708344358,Existing Customer,0
712003083,Existing Customer,0
754282908,Existing Customer,0
717412608,Attrited Customer,1
719412258,Existing Customer,0
788675658,Existing Customer,0
717683583,Existing Customer,0
820584408,Existing Customer,0
719392833,Existing Customer,0
718595583,Existing Customer,0
778508883,Existing Customer,0
715511658,Existing Customer,0
711999783,Existing Customer,0
753856008,Existing Customer,0
789920883,Existing Customer,0
788677533,Existing Customer,0
716284308,Existing Customer,0
712120608,Attrited Customer,1
715482483,Existing Customer,0
720848733,Existing Customer,0
708480333,Existing Customer,0
826723308,Existing Customer,0
801369258,Existing Customer,0
709584483,Existing Customer,0
715708308,Existing Customer,0
779707308,Existing Customer,0
711688158,Existing Customer,0
711848658,Existing Customer,0
715855083,Existing Customer,0
778971408,Existing Customer,0
711648708,Existing Customer,0
713149683,Existing Customer,0
771903033,Existing Customer,0
737925558,Existing Customer,0
803347908,Existing Customer,0
817285758,Existing Customer,0
711480108,Existing Customer,0
709662708,Existing Customer,0
709224858,Existing Customer,0
821771508,Existing Customer,0
712216533,Existing Customer,0
710522433,Existing Customer,0
779046408,Existing Customer,0
708595158,Existing Customer,0
757266933,Existing Customer,0
816776283,Existing Customer,0
719904333,Existing Customer,0
718264233,Existing Customer,0
784798683,Existing Customer,0
710899833,Attrited Customer,1
780025908,Existing Customer,0
713610033,Existing Customer,0
709364433,Existing Customer,0
713086908,Existing Customer,0
709793133,Existing Customer,0
710032608,Existing Customer,0
779351208,Existing Customer,0
719776608,Existing Customer,0
709220583,Existing Customer,0
719555733,Existing Customer,0
740852733,Existing Customer,0
709528308,Existing Customer,0
715127208,Existing Customer,0
817144458,Existing Customer,0
710628783,Existing Customer,0
772145658,Existing Customer,0
739594758,Attrited Customer,1
789198708,Existing Customer,0
720953658,Existing Customer,0
771330558,Existing Customer,0
714078558,Attrited Customer,1
712207683,Existing Customer,0
788826408,Existing Customer,0
790128033,Existing Customer,0
718082208,Existing Customer,0
712037358,Existing Customer,0
711711483,Existing Customer,0
718861458,Existing Customer,0
709426608,Existing Customer,0
811457058,Existing Customer,0
773073558,Existing Customer,0
715937133,Existing Customer,0
713480583,Existing Customer,0
716383683,Existing Customer,0
713693958,Existing Customer,0
715443708,Existing Customer,0
770769483,Existing Customer,0
789326808,Existing Customer,0
712105533,Existing Customer,0
720674133,Existing Customer,0
779216358,Attrited Customer,1
717322833,Existing Customer,0
710279508,Existing Customer,0
712168833,Existing Customer,0
780581508,Existing Customer,0
711957708,Existing Customer,0
778782858,Existing Customer,0
712924383,Attrited Customer,1
709366458,Existing Customer,0
796990908,Existing Customer,0
715702758,Existing Customer,0
788974608,Existing Customer,0
714790008,Existing Customer,0
787438983,Existing Customer,0
713834358,Existing Customer,0
710084883,Existing Customer,0
710736558,Existing Customer,0
788915283,Existing Customer,0
714916758,Existing Customer,0
789611283,Existing Customer,0
773288958,Existing Customer,0
811721133,Existing Customer,0
813961233,Existing Customer,0
783020958,Existing Customer,0
715764483,Existing Customer,0
798110358,Existing Customer,0
715745508,Existing Customer,0
714350658,Existing Customer,0
826478958,Existing Customer,0
719127558,Existing Customer,0
712454958,Existing Customer,0
718561458,Existing Customer,0
822984108,Existing Customer,0
719469333,Existing Customer,0
720871383,Existing Customer,0
788827308,Existing Customer,0
710180958,Existing Customer,0
778346283,Existing Customer,0
787547208,Existing Customer,0
714983283,Attrited Customer,1
789344358,Existing Customer,0
710406633,Attrited Customer,1
767653233,Existing Customer,0
719461008,Existing Customer,0
789731433,Existing Customer,0
775198608,Existing Customer,0
717567333,Existing Customer,0
772794108,Existing Customer,0
712072908,Existing Customer,0
709328733,Existing Customer,0
788107683,Existing Customer,0
713757633,Existing Customer,0
713279808,Existing Customer,0
712440483,Existing Customer,0
715078383,Existing Customer,0
709214358,Existing Customer,0
778399008,Existing Customer,0
811534983,Existing Customer,0
719728383,Existing Customer,0
718726833,Existing Customer,0
780605508,Existing Customer,0
719450508,Existing Customer,0
711213108,Existing Customer,0
708488208,Existing Customer,0
717206508,Existing Customer,0
821836008,Existing Customer,0
807244983,Existing Customer,0
821872758,Existing Customer,0
809959683,Existing Customer,0
715079208,Existing Customer,0
767049258,Existing Customer,0
709579383,Existing Customer,0
781923483,Existing Customer,0
718654533,Existing Customer,0
716169258,Existing Customer,0
713908683,Existing Customer,0
708212658,Existing Customer,0
756013833,Existing Customer,0
719358333,Existing Customer,0
713735508,Existing Customer,0
805259733,Existing Customer,0
738749733,Existing Customer,0
814833408,Existing Customer,0
719182308,Existing Customer,0
818497758,Existing Customer,0
719518308,Existing Customer,0
709991883,Attrited Customer,1
770901258,Existing Customer,0
711499158,Existing Customer,0
720445533,Existing Customer,0
809951133,Attrited Customer,1
714657108,Existing Customer,0
789048858,Existing Customer,0
771816408,Existing Customer,0
798158808,Existing Customer,0
787685658,Existing Customer,0
720141408,Attrited Customer,1
788699808,Existing Customer,0
708216108,Existing Customer,0
715074258,Existing Customer,0
771653583,Existing Customer,0
717374358,Existing Customer,0
720836808,Existing Customer,0
818701383,Existing Customer,0
717277833,Existing Customer,0
778137108,Existing Customer,0
720973833,Existing Customer,0
768490458,Attrited Customer,1
751487358,Existing Customer,0
712742808,Existing Customer,0
712820208,Existing Customer,0
794649858,Existing Customer,0
755262933,Existing Customer,0
709541433,Existing Customer,0
820622433,Existing Customer,0
712586583,Existing Customer,0
709816158,Existing Customer,0
712196508,Attrited Customer,1
767269908,Existing Customer,0
710927733,Existing Customer,0
711310908,Existing Customer,0
788862333,Existing Customer,0
713194608,Existing Customer,0
793550958,Existing Customer,0
712607583,Existing Customer,0
713921058,Existing Customer,0
709183683,Existing Customer,0
713407458,Existing Customer,0
715241583,Existing Customer,0
710475408,Existing Customer,0
708971583,Existing Customer,0
714547458,Existing Customer,0
827631483,Existing Customer,0
711159108,Attrited Customer,1
789262683,Existing Customer,0
712940508,Existing Customer,0
789733008,Existing Customer,0
714703158,Existing Customer,0
710255208,Existing Customer,0
779236083,Existing Customer,0
713438358,Existing Customer,0
715973583,Existing Customer,0
794113758,Existing Customer,0
709452633,Existing Customer,0
788210583,Existing Customer,0
717784983,Existing Customer,0
786557358,Existing Customer,0
768460908,Existing Customer,0
718899708,Existing Customer,0
714697533,Existing Customer,0
713206683,Attrited Customer,1
708679383,Existing Customer,0
713067033,Existing Customer,0
789314133,Existing Customer,0
713956308,Existing Customer,0
711595833,Existing Customer,0
779521533,Existing Customer,0
715225458,Existing Customer,0
716487408,Existing Customer,0
719338383,Existing Customer,0
710523333,Existing Customer,0
787489083,Existing Customer,0
720747633,Existing Customer,0
779480658,Existing Customer,0
711498258,Existing Customer,0
709316433,Existing Customer,0
778734108,Existing Customer,0
778388358,Attrited Customer,1
716773533,Existing Customer,0
822130683,Existing Customer,0
717268458,Existing Customer,0
827888433,Existing Customer,0
716522583,Existing Customer,0
789415983,Existing Customer,0
719819958,Existing Customer,0
769579608,Existing Customer,0
772353408,Existing Customer,0
716615583,Existing Customer,0
781131483,Existing Customer,0
719101908,Existing Customer,0
720521808,Existing Customer,0
718136283,Existing Customer,0
778855383,Existing Customer,0
779722308,Attrited Customer,1
818926833,Existing Customer,0
721217283,Existing Customer,0
717167283,Existing Customer,0
713371233,Existing Customer,0
778426608,Existing Customer,0
713823033,Attrited Customer,1
787515333,Attrited Customer,1
710944608,Existing Customer,0
718444233,Existing Customer,0
771099183,Existing Customer,0
770241333,Existing Customer,0
710819733,Attrited Customer,1
772155108,Existing Customer,0
798796233,Existing Customer,0
815472108,Existing Customer,0
769145733,Existing Customer,0
783364233,Existing Customer,0
772236108,Existing Customer,0
715640358,Existing Customer,0
713529858,Existing Customer,0
715684308,Existing Customer,0
709451508,Existing Customer,0
709204158,Existing Customer,0
713182458,Existing Customer,0
710624658,Existing Customer,0
716355783,Existing Customer,0
716793108,Existing Customer,0
716162583,Existing Customer,0
714051033,Existing Customer,0
715007583,Existing Customer,0
719139558,Existing Customer,0
794632308,Existing Customer,0
770662383,Existing Customer,0
714787383,Existing Customer,0
714700158,Existing Customer,0
710581758,Existing Customer,0
720497958,Existing Customer,0
720920058,Existing Customer,0
710872233,Existing Customer,0
709855608,Existing Customer,0
815484783,Existing Customer,0
771602883,Existing Customer,0
755953308,Existing Customer,0
758408883,Existing Customer,0
717940008,Existing Customer,0
720917808,Existing Customer,0
812801958,Existing Customer,0
714997683,Existing Customer,0
709379283,Existing Customer,0
711840408,Existing Customer,0
785328408,Existing Customer,0
719873808,Existing Customer,0
715528983,Existing Customer,0
720254883,Existing Customer,0
811980858,Existing Customer,0
711330408,Existing Customer,0
718465458,Existing Customer,0
710616183,Existing Customer,0
714580158,Existing Customer,0
710798883,Existing Customer,0
720511608,Existing Customer,0
708913233,Existing Customer,0
788038383,Existing Customer,0
719905908,Existing Customer,0
807044958,Existing Customer,0
719514783,Existing Customer,0
787643658,Existing Customer,0
779138883,Existing Customer,0
708173433,Existing Customer,0
778401033,Existing Customer,0
818375733,Attrited Customer,1
711048783,Existing Customer,0
721415658,Existing Customer,0
717961458,Existing Customer,0
718563483,Existing Customer,0
717128283,Existing Customer,0
718068933,Existing Customer,0
718623783,Existing Customer,0
716565258,Existing Customer,0
712505658,Existing Customer,0
792565908,Existing Customer,0
709267308,Existing Customer,0
710035008,Existing Customer,0
790082508,Existing Customer,0
716866308,Existing Customer,0
709707033,Attrited Customer,1
718346658,Existing Customer,0
824157858,Existing Customer,0
709735008,Existing Customer,0
814593858,Existing Customer,0
718416858,Existing Customer,0
710307933,Existing Customer,0
715870758,Existing Customer,0
713819283,Existing Customer,0
710424408,Existing Customer,0
709493283,Existing Customer,0
712489158,Existing Customer,0
719013108,Existing Customer,0
721178583,Attrited Customer,1
717769008,Existing Customer,0
709986633,Existing Customer,0
721062408,Existing Customer,0
771349458,Existing Customer,0
780557658,Existing Customer,0
771441558,Existing Customer,0
756409758,Existing Customer,0
720009558,Existing Customer,0
778885158,Existing Customer,0
715543908,Existing Customer,0
717591483,Existing Customer,0
715042608,Existing Customer,0
755959683,Existing Customer,0
715367058,Existing Customer,0
714573258,Existing Customer,0
712281183,Existing Customer,0
717670758,Existing Customer,0
720666333,Existing Customer,0
771556308,Existing Customer,0
708931908,Existing Customer,0
718894233,Existing Customer,0
771544533,Attrited Customer,1
708927108,Attrited Customer,1
717831783,Existing Customer,0
709288383,Existing Customer,0
710813733,Existing Customer,0
721084833,Existing Customer,0
711258108,Existing Customer,0
710149008,Existing Customer,0
711902058,Existing Customer,0
716757033,Existing Customer,0
712688433,Existing Customer,0
713203908,Existing Customer,0
711772008,Attrited Customer,1
708799983,Attrited Customer,1
778882758,Existing Customer,0
709157133,Existing Customer,0
741344808,Existing Customer,0
739692933,Existing Customer,0
766429908,Existing Customer,0
802087683,Existing Customer,0
712491108,Existing Customer,0
714767508,Existing Customer,0
720376008,Existing Customer,0
779126658,Existing Customer,0
793222008,Existing Customer,0
720812433,Existing Customer,0
717623583,Existing Customer,0
708878508,Existing Customer,0
710043408,Existing Customer,0
789079758,Existing Customer,0
721311333,Existing Customer,0
710749458,Existing Customer,0
778275783,Existing Customer,0
799498158,Existing Customer,0
