CLIENTNUM,Attrition_Flag,Attrition_Label,Cluster
716024808,Attrited Customer,1,3
713008308,Existing Customer,0,3
794831733,Existing Customer,0,3
713854608,Existing Customer,0,3
715993608,Existing Customer,0,3
789368658,Existing Customer,0,3
802817358,Existing Customer,0,3
708098133,Existing Customer,0,3
801499908,Existing Customer,0,3
824770683,Existing Customer,0,3
718310733,Existing Customer,0,3
708162558,Existing Customer,0,3
721129383,Existing Customer,0,3
721249158,Attrited Customer,1,3
721049658,Existing Customer,0,3
806392908,Existing Customer,0,3
714886533,Existing Customer,0,3
772375533,Existing Customer,0,3
826775058,Existing Customer,0,3
711878733,Existing Customer,0,3
714550383,Existing Customer,0,3
712636308,Existing Customer,0,3
772139433,Existing Customer,0,3
709058808,Existing Customer,0,3
813240408,Existing Customer,0,3
767753958,Existing Customer,0,3
710111733,Existing Customer,0,3
761544333,Existing Customer,0,3
788814783,Existing Customer,0,3
715034358,Existing Customer,0,3
709624533,Existing Customer,0,3
709942383,Existing Customer,0,3
803957508,Existing Customer,0,3
713378133,Existing Customer,0,3
709217358,Existing Customer,0,3
720998358,Existing Customer,0,3
721051908,Existing Customer,0,3
715232058,Existing Customer,0,3
806250783,Existing Customer,0,3
817245183,Existing Customer,0,3
713670333,Existing Customer,0,3
826477083,Existing Customer,0,3
788728608,Existing Customer,0,3
717190533,Existing Customer,0,3
716580033,Existing Customer,0,3
711644508,Existing Customer,0,3
714334383,Existing Customer,0,3
720611058,Existing Customer,0,3
712420833,Existing Customer,0,3
713845083,Attrited Customer,1,3
713756508,Existing Customer,0,3
735565158,Existing Customer,0,3
714131058,Existing Customer,0,3
717180633,Existing Customer,0,3
717295683,Existing Customer,0,3
713128833,Existing Customer,0,3
813499458,Attrited Customer,1,3
710070183,Existing Customer,0,3
789605658,Existing Customer,0,3
710045058,Existing Customer,0,3
710164683,Existing Customer,0,3
710802258,Existing Customer,0,3
721036233,Existing Customer,0,3
710036508,Existing Customer,0,3
717776808,Existing Customer,0,3
714906033,Existing Customer,0,3
714273708,Existing Customer,0,3
721117533,Existing Customer,0,3
715374558,Existing Customer,0,3
824807658,Existing Customer,0,3
714940608,Existing Customer,0,3
824782008,Existing Customer,0,3
717561108,Existing Customer,0,3
717127083,Existing Customer,0,3
772460508,Existing Customer,0,3
720484908,Existing Customer,0,3
771237933,Existing Customer,0,3
794664183,Existing Customer,0,3
797488158,Existing Customer,0,3
708543258,Existing Customer,0,3
778706508,Existing Customer,0,3
712240083,Attrited Customer,1,3
713650683,Existing Customer,0,3
772532208,Attrited Customer,1,3
778929783,Attrited Customer,1,3
714244383,Existing Customer,0,3
718797558,Existing Customer,0,3
712821333,Existing Customer,0,3
721120008,Existing Customer,0,3
709633533,Existing Customer,0,3
710789058,Existing Customer,0,3
716174433,Existing Customer,0,3
789886533,Existing Customer,0,3
715210308,Existing Customer,0,3
721038408,Existing Customer,0,3
713325108,Existing Customer,0,3
720352533,Existing Customer,0,3
708431433,Existing Customer,0,3
716996583,Existing Customer,0,3
718699683,Existing Customer,0,3
771359958,Existing Customer,0,3
716604633,Existing Customer,0,3
813952233,Existing Customer,0,3
713053383,Attrited Customer,1,3
709979583,Existing Customer,0,3
709380333,Existing Customer,0,3
778574283,Existing Customer,0,3
789875883,Existing Customer,0,3
714661233,Existing Customer,0,3
813915933,Existing Customer,0,3
708358683,Existing Customer,0,3
824761458,Existing Customer,0,3
715362183,Existing Customer,0,3
721194858,Existing Customer,0,3
803595858,Attrited Customer,1,3
716198358,Existing Customer,0,3
714173808,Existing Customer,0,3
709465758,Existing Customer,0,3
714081558,Existing Customer,0,3
717364458,Existing Customer,0,3
778755858,Existing Customer,0,3
710754933,Attrited Customer,1,3
720007383,Attrited Customer,1,3
810220833,Existing Customer,0,1
718362783,Attrited Customer,1,3
708267858,Existing Customer,0,3
708856983,Attrited Customer,1,3
715588908,Existing Customer,0,3
772674933,Existing Customer,0,3
720148983,Existing Customer,0,3
720650208,Existing Customer,0,3
769732233,Existing Customer,0,3
713030958,Existing Customer,0,3
711320508,Existing Customer,0,3
795795408,Existing Customer,0,3
717904383,Existing Customer,0,3
714115533,Existing Customer,0,3
712475733,Existing Customer,0,3
718996758,Existing Customer,0,3
713049933,Existing Customer,0,3
709961958,Attrited Customer,1,3
718301508,Existing Customer,0,3
714831033,Existing Customer,0,3
710653158,Existing Customer,0,3
721265883,Existing Customer,0,3
715049583,Existing Customer,0,3
715394883,Existing Customer,0,3
773448558,Existing Customer,0,3
717249783,Existing Customer,0,3
708344358,Existing Customer,0,3
712003083,Existing Customer,0,3
754282908,Existing Customer,0,3
717412608,Attrited Customer,1,3
719412258,Existing Customer,0,3
788675658,Existing Customer,0,3
717683583,Existing Customer,0,3
820584408,Existing Customer,0,3
719392833,Existing Customer,0,3
718595583,Existing Customer,0,3
778508883,Existing Customer,0,3
715511658,Existing Customer,0,3
711999783,Existing Customer,0,3
753856008,Existing Customer,0,3
789920883,Existing Customer,0,3
788677533,Existing Customer,0,3
716284308,Existing Customer,0,3
712120608,Attrited Customer,1,3
715482483,Existing Customer,0,3
720848733,Existing Customer,0,3
708480333,Existing Customer,0,3
826723308,Existing Customer,0,3
801369258,Existing Customer,0,3
709584483,Existing Customer,0,3
715708308,Existing Customer,0,3
779707308,Existing Customer,0,3
711688158,Existing Customer,0,3
711848658,Existing Customer,0,3
715855083,Existing Customer,0,3
778971408,Existing Customer,0,3
711648708,Existing Customer,0,3
713149683,Existing Customer,0,3
771903033,Existing Customer,0,3
737925558,Existing Customer,0,3
803347908,Existing Customer,0,3
817285758,Existing Customer,0,3
711480108,Existing Customer,0,3
709662708,Existing Customer,0,3
709224858,Existing Customer,0,3
821771508,Existing Customer,0,3
712216533,Existing Customer,0,3
710522433,Existing Customer,0,3
779046408,Existing Customer,0,3
708595158,Existing Customer,0,3
757266933,Existing Customer,0,3
816776283,Existing Customer,0,3
719904333,Existing Customer,0,3
718264233,Existing Customer,0,3
784798683,Existing Customer,0,3
710899833,Attrited Customer,1,3
780025908,Existing Customer,0,3
713610033,Existing Customer,0,3
709364433,Existing Customer,0,3
713086908,Existing Customer,0,3
709793133,Existing Customer,0,3
710032608,Existing Customer,0,3
779351208,Existing Customer,0,3
719776608,Existing Customer,0,3
709220583,Existing Customer,0,3
719555733,Existing Customer,0,3
740852733,Existing Customer,0,3
709528308,Existing Customer,0,3
715127208,Existing Customer,0,3
817144458,Existing Customer,0,3
710628783,Existing Customer,0,3
772145658,Existing Customer,0,3
739594758,Attrited Customer,1,3
789198708,Existing Customer,0,3
720953658,Existing Customer,0,3
771330558,Existing Customer,0,3
714078558,Attrited Customer,1,3
712207683,Existing Customer,0,3
788826408,Existing Customer,0,3
790128033,Existing Customer,0,3
718082208,Existing Customer,0,3
712037358,Existing Customer,0,3
711711483,Existing Customer,0,3
718861458,Existing Customer,0,3
709426608,Existing Customer,0,3
811457058,Existing Customer,0,3
773073558,Existing Customer,0,3
715937133,Existing Customer,0,3
713480583,Existing Customer,0,3
716383683,Existing Customer,0,3
713693958,Existing Customer,0,3
715443708,Existing Customer,0,3
770769483,Existing Customer,0,3
789326808,Existing Customer,0,3
712105533,Existing Customer,0,3
720674133,Existing Customer,0,3
779216358,Attrited Customer,1,3
717322833,Existing Customer,0,3
710279508,Existing Customer,0,3
712168833,Existing Customer,0,3
780581508,Existing Customer,0,3
711957708,Existing Customer,0,3
778782858,Existing Customer,0,3
712924383,Attrited Customer,1,3
709366458,Existing Customer,0,3
796990908,Existing Customer,0,3
715702758,Existing Customer,0,3
788974608,Existing Customer,0,3
714790008,Existing Customer,0,3
787438983,Existing Customer,0,3
713834358,Existing Customer,0,3
710084883,Existing Customer,0,3
710736558,Existing Customer,0,3
788915283,Existing Customer,0,3
714916758,Existing Customer,0,3
789611283,Existing Customer,0,3
773288958,Existing Customer,0,3
811721133,Existing Customer,0,3
813961233,Existing Customer,0,3
783020958,Existing Customer,0,3
715764483,Existing Customer,0,3
798110358,Existing Customer,0,3
715745508,Existing Customer,0,3
714350658,Existing Customer,0,3
826478958,Existing Customer,0,3
719127558,Existing Customer,0,3
712454958,Existing Customer,0,3
718561458,Existing Customer,0,3
822984108,Existing Customer,0,3
719469333,Existing Customer,0,3
720871383,Existing Customer,0,3
788827308,Existing Customer,0,3
710180958,Existing Customer,0,3
778346283,Existing Customer,0,3
787547208,Existing Customer,0,3
714983283,Attrited Customer,1,3
789344358,Existing Customer,0,3
710406633,Attrited Customer,1,3
767653233,Existing Customer,0,3
719461008,Existing Customer,0,3
789731433,Existing Customer,0,3
775198608,Existing Customer,0,3
717567333,Existing Customer,0,3
772794108,Existing Customer,0,3
712072908,Existing Customer,0,3
709328733,Existing Customer,0,3
788107683,Existing Customer,0,3
713757633,Existing Customer,0,3
713279808,Existing Customer,0,3
712440483,Existing Customer,0,3
715078383,Existing Customer,0,3
709214358,Existing Customer,0,3
778399008,Existing Customer,0,3
811534983,Existing Customer,0,3
719728383,Existing Customer,0,3
718726833,Existing Customer,0,3
780605508,Existing Customer,0,3
719450508,Existing Customer,0,3
711213108,Existing Customer,0,3
708488208,Existing Customer,0,3
717206508,Existing Customer,0,3
821836008,Existing Customer,0,3
807244983,Existing Customer,0,3
821872758,Existing Customer,0,3
809959683,Existing Customer,0,3
715079208,Existing Customer,0,3
767049258,Existing Customer,0,3
709579383,Existing Customer,0,3
781923483,Existing Customer,0,3
718654533,Existing Customer,0,3
716169258,Existing Customer,0,3
713908683,Existing Customer,0,3
708212658,Existing Customer,0,3
756013833,Existing Customer,0,3
719358333,Existing Customer,0,3
713735508,Existing Customer,0,3
805259733,Existing Customer,0,3
738749733,Existing Customer,0,3
814833408,Existing Customer,0,3
719182308,Existing Customer,0,3
818497758,Existing Customer,0,3
719518308,Existing Customer,0,3
709991883,Attrited Customer,1,3
770901258,Existing Customer,0,3
711499158,Existing Customer,0,3
720445533,Existing Customer,0,3
809951133,Attrited Customer,1,3
714657108,Existing Customer,0,3
789048858,Existing Customer,0,3
771816408,Existing Customer,0,3
798158808,Existing Customer,0,3
787685658,Existing Customer,0,3
720141408,Attrited Customer,1,3
788699808,Existing Customer,0,3
708216108,Existing Customer,0,3
715074258,Existing Customer,0,3
771653583,Existing Customer,0,3
717374358,Existing Customer,0,3
720836808,Existing Customer,0,3
818701383,Existing Customer,0,3
717277833,Existing Customer,0,3
778137108,Existing Customer,0,3
720973833,Existing Customer,0,3
768490458,Attrited Customer,1,3
751487358,Existing Customer,0,1
712742808,Existing Customer,0,3
712820208,Existing Customer,0,3
794649858,Existing Customer,0,3
755262933,Existing Customer,0,3
709541433,Existing Customer,0,3
820622433,Existing Customer,0,3
712586583,Existing Customer,0,3
709816158,Existing Customer,0,3
712196508,Attrited Customer,1,3
767269908,Existing Customer,0,3
710927733,Existing Customer,0,3
711310908,Existing Customer,0,3
788862333,Existing Customer,0,3
713194608,Existing Customer,0,3
793550958,Existing Customer,0,3
712607583,Existing Customer,0,3
713921058,Existing Customer,0,3
709183683,Existing Customer,0,3
713407458,Existing Customer,0,3
715241583,Existing Customer,0,3
710475408,Existing Customer,0,3
708971583,Existing Customer,0,3
714547458,Existing Customer,0,3
827631483,Existing Customer,0,3
711159108,Attrited Customer,1,3
789262683,Existing Customer,0,3
712940508,Existing Customer,0,3
789733008,Existing Customer,0,3
714703158,Existing Customer,0,3
710255208,Existing Customer,0,3
779236083,Existing Customer,0,3
713438358,Existing Customer,0,3
715973583,Existing Customer,0,3
794113758,Existing Customer,0,3
709452633,Existing Customer,0,3
788210583,Existing Customer,0,3
717784983,Existing Customer,0,3
786557358,Existing Customer,0,3
768460908,Existing Customer,0,3
718899708,Existing Customer,0,3
714697533,Existing Customer,0,3
713206683,Attrited Customer,1,3
708679383,Existing Customer,0,3
713067033,Existing Customer,0,3
789314133,Existing Customer,0,3
713956308,Existing Customer,0,3
711595833,Existing Customer,0,3
779521533,Existing Customer,0,3
715225458,Existing Customer,0,3
716487408,Existing Customer,0,3
719338383,Existing Customer,0,3
710523333,Existing Customer,0,3
787489083,Existing Customer,0,3
720747633,Existing Customer,0,3
779480658,Existing Customer,0,3
711498258,Existing Customer,0,3
709316433,Existing Customer,0,3
778734108,Existing Customer,0,3
778388358,Attrited Customer,1,3
716773533,Existing Customer,0,3
822130683,Existing Customer,0,3
717268458,Existing Customer,0,3
827888433,Existing Customer,0,3
716522583,Existing Customer,0,3
789415983,Existing Customer,0,3
719819958,Existing Customer,0,3
769579608,Existing Customer,0,1
772353408,Existing Customer,0,3
716615583,Existing Customer,0,3
781131483,Existing Customer,0,3
719101908,Existing Customer,0,3
720521808,Existing Customer,0,3
718136283,Existing Customer,0,3
778855383,Existing Customer,0,3
779722308,Attrited Customer,1,3
818926833,Existing Customer,0,3
721217283,Existing Customer,0,3
717167283,Existing Customer,0,3
713371233,Existing Customer,0,3
778426608,Existing Customer,0,3
713823033,Attrited Customer,1,3
787515333,Attrited Customer,1,3
710944608,Existing Customer,0,3
718444233,Existing Customer,0,3
771099183,Existing Customer,0,3
770241333,Existing Customer,0,3
710819733,Attrited Customer,1,3
772155108,Existing Customer,0,3
798796233,Existing Customer,0,3
815472108,Existing Customer,0,3
769145733,Existing Customer,0,3
783364233,Existing Customer,0,3
772236108,Existing Customer,0,3
